"GTIN","Brand","Category","Name","Weight","Calories/Serving","Serving Size","Sugar (g)","Total Fiber (g)","Sodium","Protein","# of Ingredients","Price"
"21130120314","Safeway","Breads & Buns",NA,"",321,"2 ONZ",1.79,3.6,696,10.71,NA,NA
"21130185306","Safeway","Breads & Buns",NA,"",261,"1 BUN",6.52,2.2,478,8.7,NA,NA
"11110883896","Kroger","Breads & Buns",NA,"",314,"1 SLICE",17.14,2.9,429,8.57,NA,NA
"99482420253","Whole Foods","Nut & Seed Butters",NA,"",625,"2 Tbsp",3.12,9.4,438,21.88,NA,NA
"11110000729","Kroger","Breads & Buns",NA,"",306,"1 BAGEL",14.12,2.4,494,10.59,NA,NA
"85239002292","Target","Canned & Bottled Beans",NA,"",92,"1/2 cup",0.77,4.6,88,5.38,NA,NA
"11110883599","Kroger","Breads & Buns",NA,"",282,"1 BAGEL",2.35,2.4,435,9.41,NA,NA
"11110001276","Kroger","Breads & Buns",NA,"",294,"1 BAGEL",8.24,2.4,647,9.41,NA,NA
"11110001184","Kroger","Breads & Buns",NA,"",271,"1 BAGEL",7.06,8.2,494,11.76,NA,NA
"11110001177","Kroger","Breads & Buns",NA,"",306,"1 BAGEL",8.24,2.4,600,10.59,NA,NA
"11110001313","Kroger","Breads & Buns",NA,"",284,"1 BUN",8.11,2.7,500,9.46,NA,NA
"11110887467","Kroger","Breads & Buns",NA,"",275,"1 ROLL",7.5,2.5,550,10,NA,NA
"11110009081","Kroger","Breads & Buns",NA,"",279,"1 SLICE",4.65,2.3,558,9.3,NA,NA
"11110001535","Kroger","Breads & Buns",NA,"",279,"1 BUN",6.98,2.3,512,9.3,NA,NA
"11110876744","Kroger","Breads & Buns",NA,"",269,"1 SLICE",3.85,0,462,7.69,NA,NA
"21130250844","Safeway","Milk",NA,"",133,"2 Tbsp",6.67,0,133,6.67,NA,NA
"21130462704","Safeway","Nut & Seed Butters",NA,"",633,"2 Tbsp",23.33,0,0,3.33,NA,NA
"21130119882","Safeway","Breads & Buns",NA,"",NA,"1 BUN",NA,NA,NA,NA,NA,NA
"21130119738","Safeway","Breads & Buns",NA,"",250,"1 SLICE",3.57,0,446,7.14,NA,NA
"85239008607","Target","Yogurt","Vanilla yogurt pouches, vanilla","",100,"1 POUCH",10,0,75,5,NA,NA
"85239033524","Target","Milk",NA,"",83,"1 cup",10.83,0,42,2.92,NA,NA
"85239511343","Target","Breads & Buns",NA,"",267,"2 SLICES",4.44,2.2,489,6.67,NA,NA
"99482417802","Whole Foods","Milk",NA,"",NA,"1 cup",NA,NA,NA,NA,NA,NA
"99482476540","Whole Foods","Yogurt","Blueberry greek whole milk yogurt fruit on bottom, blueberry","",NA,"1 tub",NA,NA,NA,NA,NA,NA
"99482476533","Whole Foods","Yogurt","Strawberry greek whole milk yogurt, strawberry","",107,"1 TUB",9.33,0,30,8,NA,NA
"99482476465","Whole Foods","Yogurt",NA,"",NA,"3/4 cup",NA,NA,NA,NA,NA,NA
"99482476472","Whole Foods","Yogurt","Greek Yogurt Plain","",59,"3/4 cup",2.94,0,38,9.41,NA,NA
"99482476076","Whole Foods","Yogurt","Plain unsweetened kefir, plain","",62,"1 cup",5,0,52,3.33,NA,NA
"21130120079","Safeway","Breads & Buns",NA,"",233,"1 ROLL",6.98,11.6,395,11.63,NA,NA
"21130771936","Safeway","Breads & Buns",NA,"",263,"2 ONZ",0,1.8,614,8.77,NA,NA
"21130120086","Safeway","Breads & Buns",NA,"",233,"1 ROLL",6.98,11.6,442,9.3,NA,NA
"21130120925","Safeway","Breads & Buns",NA,"",267,"3 MINI BAGELS",3.33,1.7,417,9.17,NA,NA
"85239029855","Target","Cereal",NA,"",389,"1 cup",38.89,5.6,528,8.33,NA,NA
"85239035016","Target","Breads & Buns",NA,"",317,"1 SLICE",21.95,2.4,341,7.32,NA,NA
"21130113125","Safeway","Breads & Buns",NA,"",NA,"2 ONZ",NA,NA,NA,NA,NA,NA
"21130113088","Safeway","Breads & Buns",NA,"",NA,"2 ONZ",NA,NA,NA,NA,NA,NA
"21130198801","Safeway","Breads & Buns",NA,"",NA,"2 ONZ",NA,NA,NA,NA,NA,NA
"85239023433","Target","Snack, Energy & Granola Bars",NA,"",500,"1 BAR",20,5,75,20,NA,NA
"85239023358","Target","Snack, Energy & Granola Bars",NA,"",500,"1 BAR",27.5,7.5,25,10,NA,NA
"85239023426","Target","Snack, Energy & Granola Bars",NA,"",525,"1 BAR",15,7.5,338,15,NA,NA
"99482473358","Whole Foods","Pre-Packaged Fruit & Vegetables",NA,"",NA,"1 cup salad only/ 1 cup dressed salad with toppings (100g)",NA,NA,NA,NA,NA,NA
"99482477592","Whole Foods","Milk",NA,"",NA,"1 cup",NA,NA,NA,NA,NA,NA
"99482477585","Whole Foods","Milk",NA,"",NA,"1 cup",NA,NA,NA,NA,NA,NA
"99482473976","Whole Foods","Breads & Buns",NA,"",263,"1 bun",5.26,1.8,456,7.02,NA,NA
"99482477608","Whole Foods","Milk",NA,"",NA,"1 cup",NA,NA,NA,NA,NA,NA
"21130113095","Safeway","Breads & Buns",NA,"",NA,"2 ONZ",NA,NA,NA,NA,NA,NA
"21130113040","Safeway","Breads & Buns",NA,"",NA,"2 ONZ",NA,NA,NA,NA,NA,NA
"21130113026","Safeway","Breads & Buns",NA,"",NA,"2 ONZ",NA,NA,NA,NA,NA,NA
"21130113033","Safeway","Breads & Buns",NA,"",NA,"2 ONZ",NA,NA,NA,NA,NA,NA
"21130281213","Safeway","Cereal","Old-Fashioned Oats","",375,"1/2 cup",0,10,0,12.5,NA,NA
"99482449551","Whole Foods","Breads & Buns",NA,"",NA,"1 bun",NA,NA,NA,NA,NA,NA
"85239002193","Target","Canned & Bottled Beans",NA,"",100,"1/2 cup",0.77,6.2,88,4.62,NA,NA
"85239002315","Target","Canned & Bottled Beans",NA,"",100,"1/2 cup",0.77,6.2,96,7.69,NA,NA
"85239029848","Target","Cereal",NA,"",375,"1 cup",16.07,8.9,339,10.71,NA,NA
"85239034057","Target","Cereal","Peanut butter poppers multigrain cereal with organic peanut butter coating, peanut butter","",421,"1 1/3 cup",26.32,2.6,789,7.89,NA,NA
"21130121540","Safeway","Cereal","Signature Select Seed & Fruit Granola Crunchy Clusters","",NA,"1/3 cup",NA,NA,NA,NA,NA,NA
"21130113682","Safeway","Breads & Buns",NA,"",246,"2 ONZ",0,1.8,754,8.77,NA,NA
"21130120932","Safeway","Cereal","Berry crunchy clusters with whole grain rolled oats and sunflower seeds, dried currants, flax seeds, dried cranberries, dried blueberries, almonds, cashews and walnuts granola, berry crunch","",436,"1/3 cup",40,0,127,7.27,NA,NA
"21130113675","Safeway","Breads & Buns",NA,"",246,"2 ONZ",0,1.8,596,8.77,NA,NA
"21130120840","Safeway","Breads & Buns",NA,"",250,"1 SLICE",15.62,0,344,6.25,NA,NA
"85239037119","Target","Breads & Buns",NA,"",397,"1 SLICE",6.9,1.7,345,8.62,NA,NA
"21130119875","Safeway","Breads & Buns",NA,"",250,"1 SLICE",7.14,3.6,500,10.71,NA,NA
"99482476090","Whole Foods","Yogurt","Blueberry kefir","",NA,"1 cup",NA,NA,NA,NA,NA,NA
"99482476106","Whole Foods","Yogurt","Raspberry kefir cultured whole milk vit d","",NA,"1 cup",NA,NA,NA,NA,NA,NA
"99482476083","Whole Foods","Yogurt","Strawberry kefir cultured whole milk vit d","",NA,"1 cup",NA,NA,NA,NA,NA,NA
"99482474638","Whole Foods","Breads & Buns",NA,"",245,"1 BUN",3.77,5.7,415,11.32,NA,NA
"99482474515","Whole Foods","Breads & Buns",NA,"",275,"1 SLICE",7.5,5,350,12.5,NA,NA
"85239411346","Target","Breads & Buns",NA,"",267,"2 SLICES",4.44,2.2,489,8.89,NA,NA
"85239030585","Target","Cereal",NA,"",450,"3/4 cup",30,5,158,6.67,NA,NA
"85239028094","Target","Milk",NA,"",58,"1 cup",5.83,0,62,4.17,NA,NA
"21130198047","Safeway","Breads & Buns",NA,"",250,"2 SLICES",3.57,3.6,482,8.93,NA,NA
"21130198030","Safeway","Breads & Buns",NA,"",250,"2 SLICES",3.57,1.8,429,7.14,NA,NA
"99482466312","Whole Foods","Cereal","Organic frosted flakes cereal, frosted","",NA,"1 1/3 cup",NA,NA,NA,NA,NA,NA
"21130197200","Safeway","Breads & Buns",NA,"",NA,"4 STICKS",NA,NA,NA,NA,NA,NA
"21130197194","Safeway","Breads & Buns",NA,"",429,"2 STICKS",0,7.1,893,14.29,NA,NA
"21130111961","Safeway","Pre-Packaged Fruit & Vegetables",NA,"",29,"1.5 cup",3.53,2.4,29,1.18,NA,NA
"11110032454","Kroger","Cereal","Crispy rice cereal","",390,"1 1/2 cup",9.76,0,585,7.32,NA,NA
"11110032485","Kroger","Cereal",NA,"",311,"1 1/4 cup",32.79,14.8,393,8.2,NA,NA
"11110032447","Kroger","Cereal","Chocolatey cocoa crisp sweetened rice cereal","",405,"1 cup",42.86,2.4,571,4.76,NA,NA
"11110032461","Kroger","Cereal",NA,"",390,"1 1/4 cup",36.59,0,463,4.88,NA,NA
"11110032492","Kroger","Cereal","Bite size shredded whole wheat cereal","",333,"22 BISCUITS",0,13.3,17,11.67,NA,NA
"11110032478","Kroger","Cereal","Raisin bran crunchy wheat flakes cereal with raisins, raisin bran","",311,"1 1/4 cup",32.79,14.8,393,8.2,NA,NA
"11110032515","Kroger","Cereal","Bran flakes wheat cereal, bran flakes","",306,"1 cup",19.44,19.4,528,11.11,NA,NA
"11110013460","Kroger","Pre-Packaged Fruit & Vegetables",NA,"",200,"1 cup",1,2,310,5,NA,NA
"99482476854","Whole Foods","Yogurt","Plain almondmilk unsweetened non-dairy yogurt, plain almondmilk","",NA,"1 container",NA,NA,NA,NA,NA,NA
"99482476885","Whole Foods","Yogurt","Mango almond milk","",120,"1 CONTAINER",8,1.3,7,3.33,NA,NA
"99482476878","Whole Foods","Yogurt","Strawberry almondmilk non-dairy yogurt, strawberry","",NA,"1 container",NA,NA,NA,NA,NA,NA
"99482476519","Whole Foods","Yogurt",NA,"",60,"150 GRM",3.33,0,40,10,NA,NA
"99482476502","Whole Foods","Yogurt","Vanilla greek whole milk yogurt, vanilla","",NA,"1 tub",NA,NA,NA,NA,NA,NA
"99482482893","Whole Foods","Canned & Bottled Beans",NA,"",NA,"1/2 cup",NA,NA,NA,NA,NA,NA
"85239037867","Target","Breads & Buns",NA,"",294,"1 PITA",4.71,2.4,412,9.41,NA,NA
"85239037874","Target","Breads & Buns",NA,"",279,"1 PITA",4.65,2.3,419,9.3,NA,NA
"85239037898","Target","Breads & Buns",NA,"",256,"1 PITA",4.65,4.7,395,11.63,NA,NA
"85239132319","Target","Breads & Buns",NA,"",NA,"2 ONZ",NA,NA,NA,NA,NA,NA
"85239037881","Target","Breads & Buns",NA,"",259,"1 PITA",3.53,5.9,400,11.76,NA,NA
"21130419180","Safeway","Pre-Packaged Fruit & Vegetables",NA,"",NA,"3 cup",NA,NA,NA,NA,NA,NA
"21130419173","Safeway","Pre-Packaged Fruit & Vegetables",NA,"",24,"3 cup",1.18,1.2,47,2.35,NA,NA
"21130419203","Safeway","Pre-Packaged Fruit & Vegetables",NA,"",NA,"3 cup",NA,NA,NA,NA,NA,NA
"99482477042","Whole Foods","Nut & Seed Butters",NA,"",NA,"2 Tbsp",NA,NA,NA,NA,NA,NA
"21130419197","Safeway","Pre-Packaged Fruit & Vegetables",NA,"",24,"3 cup",0,2.4,76,2.35,NA,NA
"21130112128","Safeway","Pre-Packaged Fruit & Vegetables",NA,"",29,"1.5 cup",3.53,2.4,24,1.18,NA,NA
"21130112098","Safeway","Pre-Packaged Fruit & Vegetables",NA,"",140,"1.5 cup",11,2,160,1,NA,NA
"21130112180","Safeway","Pre-Packaged Fruit & Vegetables",NA,"",12,"2 cup",1.18,1.2,12,1.18,NA,NA
"21130419111","Safeway","Pre-Packaged Fruit & Vegetables",NA,"",18,"1.5 cup",2.35,1.2,24,1.18,NA,NA
"21130419166","Safeway","Pre-Packaged Fruit & Vegetables",NA,"",24,"2 cup",2.35,2.4,24,1.18,NA,NA
"21130419128","Safeway","Pre-Packaged Fruit & Vegetables",NA,"",NA,"2 cup",NA,NA,NA,NA,NA,NA
"21130199396","Safeway","Milk",NA,"",NA,"1 cup",NA,NA,NA,NA,NA,NA
"85239045756","Target","Cereal","Organic honey nut hoops","",390,"1 1/3 cup",26.83,7.3,341,9.76,NA,NA
"99482476526","Whole Foods","Yogurt","Organic plain greek whole milk yogurt, plain","",NA,"150 GRM",NA,NA,NA,NA,NA,NA
"99482482428","Whole Foods","Nut & Seed Butters",NA,"",562,"2 Tbsp",12.5,6.2,297,21.88,NA,NA
"85239771310","Target","Breads & Buns",NA,"",279,"1 BUN",6.98,2.3,465,9.3,NA,NA
"21130199105","Safeway","Cereal","Chocolate chunk granola, chocolate chunk","",NA,"1/3 cup",NA,NA,NA,NA,NA,NA
"21130197248","Safeway","Cereal",NA,"",NA,"1/3 cup",NA,NA,NA,NA,NA,NA
"99482482459","Whole Foods","Nut & Seed Butters",NA,"",562,"2 Tbsp",12.5,9.4,109,18.75,NA,NA
"99482479824","Whole Foods","Cereal","Organic","",NA,"1 packet",NA,NA,NA,NA,NA,NA
"99482479688","Whole Foods","Cereal","Organic Instant Oatmeal Apple Cinnamon","",NA,"1 packet",NA,NA,NA,NA,NA,NA
"99482479701","Whole Foods","Cereal",NA,"",NA,"1 packet",NA,NA,NA,NA,NA,NA
"99482466329","Whole Foods","Cereal",NA,"",NA,"1 1/3 cup",NA,NA,NA,NA,NA,NA
"21130113071","Safeway","Breads & Buns",NA,"",368,"2 ONZ",0,1.8,579,8.77,NA,NA
"85239041109","Target","Nut & Seed Butters",NA,"",NA,"2 Tbsp",NA,NA,NA,NA,NA,NA
"85239045855","Target","Cereal","Organic grain free coconut granola","",NA,"1/3 cup",NA,NA,NA,NA,NA,NA
"85239041093","Target","Nut & Seed Butters",NA,"",NA,"2 Tbsp",NA,NA,NA,NA,NA,NA
"85239044896","Target","Nut & Seed Butters",NA,"",NA,"2 tbsp",NA,NA,NA,NA,NA,NA
"85239044889","Target","Nut & Seed Butters",NA,"",NA,"2 tbsp",NA,NA,NA,NA,NA,NA
"85239039137","Target","Nut & Seed Butters",NA,"",NA,"2 Tbsp",NA,NA,NA,NA,NA,NA
"85239041079","Target","Nut & Seed Butters",NA,"",NA,"2 Tbsp",NA,NA,NA,NA,NA,NA
"99482479718","Whole Foods","Cereal","Organic Instant Oatmeal Original","",375,"1 PACKET",0,10,0,12.5,NA,NA
"99482479749","Whole Foods","Cereal",NA,"",NA,"1 packet",NA,NA,NA,NA,NA,NA
"99482479671","Whole Foods","Cereal","Organic Instant Oatmeal Oats & Flax","",375,"1 PACKET",25,7.5,300,10,NA,NA
"99482479756","Whole Foods","Cereal",NA,"",NA,"1/4 cup",NA,NA,NA,NA,NA,NA
"99482479800","Whole Foods","Cereal","Oatmeal","",375,"1/2 cup",0,10,0,12.5,NA,NA
"99482479817","Whole Foods","Cereal","Organic Quick Cook Steel-Cut Oats","",NA,"0.25 cup",NA,NA,NA,NA,NA,NA
"99482479732","Whole Foods","Cereal","Organic Old-Fashioned Rolled Oats","",NA,"1/2 cup",NA,NA,NA,NA,NA,NA
"85239051429","Target","Snack, Energy & Granola Bars",NA,"",351,"1 BAR",32.43,2.7,216,2.7,NA,NA
"85239045930","Target","Cereal","honey almond granola","",NA,"1/3 cup",NA,NA,NA,NA,NA,NA
"21130197224","Safeway","Breads & Buns",NA,"",NA,"4 STICKS",NA,NA,NA,NA,NA,NA
"21130198832","Safeway","Breads & Buns",NA,"",NA,"2 ONZ",NA,NA,NA,NA,NA,NA
"21130197217","Safeway","Breads & Buns",NA,"",NA,"4 STICKS",NA,NA,NA,NA,NA,NA
"21130154593","Safeway","Cereal",NA,"",436,"1 1/4 cup",30.77,5.1,346,5.13,NA,NA
"85239037126","Target","Breads & Buns",NA,"",NA,"1 roll",NA,NA,NA,NA,NA,NA
"21130199402","Safeway","Milk",NA,"",67,"1 cup",5,0,56,3.75,NA,NA
"85239051924","Target","Pre-Packaged Fruit & Vegetables",NA,"",NA,"1 cup",NA,NA,NA,NA,NA,NA
"85239049303","Target","Pre-Packaged Fruit & Vegetables",NA,"",NA,"1 package",NA,NA,NA,NA,NA,NA
"85239055793","Target","Breads & Buns",NA,"",289,"1 SLICE",7.89,2.6,474,7.89,NA,NA
"99482479763","Whole Foods","Cereal",NA,"",NA,"1 cup",NA,NA,NA,NA,NA,NA
"99482479770","Whole Foods","Cereal",NA,"",385,"1 cup",29.23,7.7,354,10.77,NA,NA
"99482471651","Whole Foods","Milk",NA,"",58,"1 cup",5.42,0,58,4.17,NA,NA
"85239051917","Target","Pre-Packaged Fruit & Vegetables",NA,"",NA,"1 cup",NA,NA,NA,NA,NA,NA
"85239051863","Target","Pre-Packaged Fruit & Vegetables",NA,"",NA,"1 cup",NA,NA,NA,NA,NA,NA
"21130199495","Safeway","Cereal","Pumpkin spice granola","",436,"1/3 cup",40,5.5,100,7.27,NA,NA
"85239049006","Target","Pre-Packaged Fruit & Vegetables",NA,"",NA,"2 cups",NA,NA,NA,NA,NA,NA
"85239049020","Target","Pre-Packaged Fruit & Vegetables",NA,"",NA,"2 cups",NA,NA,NA,NA,NA,NA
"21130198894","Safeway","Canned & Bottled Beans",NA,"",85,"1/2 cup",0.77,3.8,323,5.38,NA,NA
"85239049297","Target","Pre-Packaged Fruit & Vegetables",NA,"",NA,"1 cup",NA,NA,NA,NA,NA,NA
"85239049242","Target","Pre-Packaged Fruit & Vegetables",NA,"",NA,"2 cups",NA,NA,NA,NA,NA,NA
"85239049181","Target","Pre-Packaged Fruit & Vegetables",NA,"",NA,"2 cups",NA,NA,NA,NA,NA,NA
"85239049228","Target","Pre-Packaged Fruit & Vegetables",NA,"",NA,"2 cups",NA,NA,NA,NA,NA,NA
"85239049280","Target","Pre-Packaged Fruit & Vegetables",NA,"",NA,"2 cups",NA,NA,NA,NA,NA,NA
"85239049051","Target","Pre-Packaged Fruit & Vegetables",NA,"",29,"2 cup",0,2.4,76,2.35,NA,NA
"21130198887","Safeway","Canned & Bottled Beans",NA,"",85,"1/2 cup",0.77,3.8,469,5.38,NA,NA
"85239049785","Target","Pre-Packaged Fruit & Vegetables",NA,"",35,"3 ONZ",4.71,3.5,76,1.18,NA,NA
"85239049013","Target","Pre-Packaged Fruit & Vegetables",NA,"",NA,"2 cups",NA,NA,NA,NA,NA,NA
"99482474522","Whole Foods","Breads & Buns",NA,"",212,"1 SLICE",6.06,9.1,318,9.09,NA,NA
"99482476847","Whole Foods","Yogurt","Plain almondmilk unsweetened non-dairy yogurt","",94,"3/4 cup",0.59,1.2,6,2.94,NA,NA
"99482476861","Whole Foods","Yogurt","Almondmilk non-dairy yogurt","",NA,"1 container",NA,NA,NA,NA,NA,NA
"85239431726","Target","Breads & Buns",NA,"",NA,"2 ONZ",NA,NA,NA,NA,NA,NA
"11110037374","Kroger","Nut & Seed Butters",NA,"",594,"2 Tbsp",6.25,9.4,203,18.75,NA,NA
"85239049662","Target","Pre-Packaged Fruit & Vegetables",NA,"",NA,"3 ONZ",NA,NA,NA,NA,NA,NA
"85239049198","Target","Pre-Packaged Fruit & Vegetables",NA,"",NA,"1 package",NA,NA,NA,NA,NA,NA
"85239048962","Target","Pre-Packaged Fruit & Vegetables",NA,"",NA,"1 -3/4 cup shredded",NA,NA,NA,NA,NA,NA
"85239049761","Target","Pre-Packaged Fruit & Vegetables",NA,"",NA,"3 ONZ",NA,NA,NA,NA,NA,NA
"85239049129","Target","Pre-Packaged Fruit & Vegetables",NA,"",NA,"2 cups",NA,NA,NA,NA,NA,NA
"85239048818","Target","Pre-Packaged Fruit & Vegetables",NA,"",NA,"1 cup",NA,NA,NA,NA,NA,NA
"85239049631","Target","Pre-Packaged Fruit & Vegetables",NA,"",NA,"3 ONZ",NA,NA,NA,NA,NA,NA
"85239055809","Target","Breads & Buns",NA,"",NA,"1 slice",NA,NA,NA,NA,NA,NA
"85239055670","Target","Breads & Buns",NA,"",263,"1 ROLL",1.75,1.8,544,7.02,NA,NA
"85239055816","Target","Breads & Buns",NA,"",263,"1 SLICE",7.89,7.9,421,10.53,NA,NA
"85239049037","Target","Pre-Packaged Fruit & Vegetables",NA,"",NA,"1 package",NA,NA,NA,NA,NA,NA
"85239048986","Target","Pre-Packaged Fruit & Vegetables",NA,"",NA,"1 -3/4 cup shredded",NA,NA,NA,NA,NA,NA
"85239049327","Target","Pre-Packaged Fruit & Vegetables",NA,"",NA,"1 cup",NA,NA,NA,NA,NA,NA
"85239048955","Target","Pre-Packaged Fruit & Vegetables",NA,"",NA,"11/3 cups",NA,NA,NA,NA,NA,NA
"21130111343","Safeway","Breads & Buns",NA,"",250,"1 SLICE",3.12,0,719,9.38,NA,NA
"85239041123","Target","Nut & Seed Butters",NA,"",NA,"2 Tbsp",NA,NA,NA,NA,NA,NA
"85239051689","Target","Pre-Packaged Fruit & Vegetables",NA,"",NA,"1 cup",NA,NA,NA,NA,NA,NA
"85239051641","Target","Pre-Packaged Fruit & Vegetables",NA,"",NA,"1 cup",NA,NA,NA,NA,NA,NA
"85239051702","Target","Pre-Packaged Fruit & Vegetables",NA,"",NA,"1 cup",NA,NA,NA,NA,NA,NA
"99482465209","Whole Foods","Cereal","Sweetened whole grain wheat & oat cereal finished with real honey & roasted ground almonds falcon flakes","",350,"1 cup",22.5,10,338,12.5,NA,NA
"85239051696","Target","Pre-Packaged Fruit & Vegetables",NA,"",NA,"1 cup",NA,NA,NA,NA,NA,NA
"85239051610","Target","Pre-Packaged Fruit & Vegetables",NA,"",NA,"1 cup",NA,NA,NA,NA,NA,NA
"85239051597","Target","Pre-Packaged Fruit & Vegetables",NA,"",NA,"1 cup",NA,NA,NA,NA,NA,NA
"85239051603","Target","Pre-Packaged Fruit & Vegetables",NA,"",NA,"1 cup",NA,NA,NA,NA,NA,NA
"85239051627","Target","Pre-Packaged Fruit & Vegetables",NA,"",NA,"1 cup",NA,NA,NA,NA,NA,NA
"99482484347","Whole Foods","Snack, Energy & Granola Bars",NA,"",417,"1 BAR",33.33,4.2,42,8.33,NA,NA
"99482483159","Whole Foods","Milk",NA,"",NA,"1 cup",NA,NA,NA,NA,NA,NA
"99482483166","Whole Foods","Milk",NA,"",NA,"1 cup",NA,NA,NA,NA,NA,NA
"11110016652","Kroger","Pre-Packaged Fruit & Vegetables",NA,"",35,"1 cup",1.18,2.4,29,2.35,NA,NA
"85239049747","Target","Pre-Packaged Fruit & Vegetables",NA,"",35,"3 ONZ",4.71,3.5,76,1.18,NA,NA
"85239049778","Target","Pre-Packaged Fruit & Vegetables",NA,"",35,"3 ONZ",4.71,3.5,76,1.18,NA,NA
"21130199372","Safeway","Yogurt","Pumpkin spice seasons lowfat yogurt, pumpkin spice","",100,"1 CONTAINER",15.88,0,62,3.53,NA,NA
"21130132461","Safeway","Yogurt","Dairy farms plain lowfat yogurt","",59,"6 ONZ",7.06,0,65,4.71,NA,NA
"21130132454","Safeway","Yogurt","Strawberry blended yogurt, strawberry","",88,"6 ONZ",10,0,53,3.53,NA,NA
"85239049235","Target","Pre-Packaged Fruit & Vegetables",NA,"",NA,"2 cups",NA,NA,NA,NA,NA,NA
"99482482817","Whole Foods","Nut & Seed Butters",NA,"",562,"2 Tbsp",12.5,9.4,109,18.75,NA,NA
"85239045893","Target","Cereal","French Vanilla Almond Granola","",438,"1/3 cup",25,6.2,125,9.38,NA,NA
"85239044612","Target","Snack, Energy & Granola Bars",NA,"",550,"1 BAR",17.5,15,88,20,NA,NA
"21130133048","Safeway","Breads & Buns",NA,"",260,"1 BUN",8,2,480,8,NA,NA
"85239036693","Target","Breads & Buns",NA,"",NA,"1 roll",NA,NA,NA,NA,NA,NA
"85239036723","Target","Breads & Buns",NA,"",320,"1 SLICE",22,2,280,6,NA,NA
"85239036686","Target","Breads & Buns",NA,"",NA,"2 slices",NA,NA,NA,NA,NA,NA
"85239051856","Target","Pre-Packaged Fruit & Vegetables",NA,"",NA,"1 cup",NA,NA,NA,NA,NA,NA
"99482472122","Whole Foods","Yogurt","Organic whole milk yogurt","",NA,"1 tub",NA,NA,NA,NA,NA,NA
"11110038241","Kroger","Yogurt","Vanilla kefir cultured lowfat milk, vanilla","",62,"8 OZA",8.75,0,58,4.58,NA,NA
"99482472115","Whole Foods","Yogurt","Organic whole milk yogurt","",NA,"1 tub",NA,NA,NA,NA,NA,NA
"99482467661","Whole Foods","Milk",NA,"",NA,"1 cup",NA,NA,NA,NA,NA,NA
"99482479640","Whole Foods","Cereal",NA,"",NA,"1/3 cup",NA,NA,NA,NA,NA,NA
"11110038180","Kroger","Yogurt","Organic 4 strawberry banana","",100,"3 TUBES",11.76,0,68,4.12,NA,NA
"99482472092","Whole Foods","Yogurt",NA,"",88,"1 TUB",10.62,0,62,2.65,NA,NA
"21130199389","Safeway","Yogurt","Eggnog lowfat yogurt, eggnog","",100,"1 CONTAINER",15.29,0,62,2.94,NA,NA
"11110784124","Kroger","Cereal","A blend of soy nuggets, crisp rice, corn flakes and bran flakes flavored with cinnamon high protein multigrain granola, soy nuggets, crisp rice, corn flakes and bran flakes","",407,"3/4 cup",20.37,9.3,352,25.93,NA,NA
"11110037961","Kroger","Yogurt",NA,"",100,"3 TUBES",15.29,0,62,3.53,NA,NA
"99482483036","Whole Foods","Milk",NA,"",42,"1 cup",5.42,0,44,3.33,NA,NA
"99482483043","Whole Foods","Milk",NA,"",33,"1 cup",5,0,42,3.33,NA,NA
"99482483104","Whole Foods","Milk",NA,"",50,"1 cup",5,0,48,3.33,NA,NA
"99482483111","Whole Foods","Milk",NA,"",33,"1 cup",5,0,42,3.33,NA,NA
"99482483050","Whole Foods","Milk",NA,"",NA,"1 cup",NA,NA,NA,NA,NA,NA
"99482483098","Whole Foods","Milk",NA,"",NA,"1 cup",NA,NA,NA,NA,NA,NA
"99482483142","Whole Foods","Milk",NA,"",NA,"1 cup",NA,NA,NA,NA,NA,NA
"11110038173","Kroger","Yogurt",NA,"",94,"3 TUBES",11.76,0,65,4.12,NA,NA
"21130125746","Safeway","Yogurt","Dairy farms plain nonfat yogurt","",53,"6 ONZ",7.65,0,74,5.29,NA,NA
"99482479626","Whole Foods","Cereal","Blueberry flax ancient grains granola, blueberry flax","",433,"1/3 cup",20,6.7,183,10,NA,NA
"99482479657","Whole Foods","Cereal","Maple Almond Butter Granola","",NA,"1/3 cup",NA,NA,NA,NA,NA,NA
"99482479725","Whole Foods","Cereal",NA,"",375,"1/2 cup",0,10,0,12.5,NA,NA
"99482772727","Whole Foods","Canned & Bottled Beans",NA,"",96,"1/2 cup",0.8,6.4,68,6.4,NA,NA
"11110038524","Kroger","Yogurt","Coconut greek nonfat yogurt, coconut","",93,"1 CONTAINER",10,0,43,8.67,NA,NA
"85239078686","Target","Yogurt",NA,"",80,"5.3 ONZ",9.33,0,30,8.67,NA,NA
"85239078679","Target","Yogurt","Strawberry blended greek nonfat yogurt","",80,"5.3 ONZ",9.33,0,30,8.67,NA,NA
"21130128686","Safeway","Breads & Buns",NA,"",286,"2 ONZ",5.36,0,554,10.71,NA,NA
"21130128709","Safeway","Breads & Buns",NA,"",286,"2 ONZ",5.36,1.8,679,10.71,NA,NA
"21130136940","Safeway","Breads & Buns",NA,"",250,"2 ONZ",0,0,518,8.93,NA,NA
"21130128723","Safeway","Breads & Buns",NA,"",232,"2 ONZ",1.79,0,696,7.14,NA,NA
"21130136933","Safeway","Breads & Buns",NA,"",232,"2 ONZ",3.57,0,571,7.14,NA,NA
"85239080009","Target","Breads & Buns",NA,"",170,"1 FLATBREAD",0,18.9,434,13.21,NA,NA
